hotel_url,hotel_intr,hotel_price,hotel_comment,hotel_score,hotel_name,hotel_rank
http://hotel.qunar.com/city/lasa/dt-3759/#from=BSEO-N,装修藏汉结合，客栈距离各景点均可步行到达，客房整洁，宽敞明亮，环境卫生，配套设施齐全，服务周到，方便入住。,¥100起,71条点评,4.9/5分,Q居拉萨旧时光藏式花园客栈,拉萨好评第63
http://hotel.qunar.com/city/lasa/dt-4125/#from=BSEO-N,拉萨1993民宿，北临拉萨河，南倚雪山，是一栋四层的藏式家庭别墅。客栈内所有房间朝向南，让您躺在床上就可以享受拉萨的蓝天、白云、雪山、...,¥109起,39条点评,4.9/5分,Q居拉萨民宿.1993客栈,拉萨好评第63
http://hotel.qunar.com/city/lasa/dt-4465/#from=BSEO-N,紫青稞藏式精品酒店，位于拉萨小昭寺周边，装饰精美交通便利。酒店位于布达拉宫步行仅20分钟繁华地带，酒店新装修风格独特，房间宽敞，是您来...,¥113起,108条点评,4.0/5分,Q居拉萨紫青稞藏式精品客栈,拉萨好评第663
http://hotel.qunar.com/city/lasa/dt-4510/#from=BSEO-N,客房整洁，宽敞明亮，环境卫生，性价比较高。,¥117起,34条点评,4.8/5分,Q居拉萨箐岗客栈,拉萨好评第147
http://hotel.qunar.com/city/guilin/dt-9451/#from=BSEO-N,漫瑶取自于慢摇的谐音，之所以用谐音是为了不让大家误以为是一般的慢摇吧。阳朔的生活没有大城市的忙碌与喧嚣，生活节奏比较慢，简单朴素，但是...,¥41起,91条点评,4.5/5分,Q居阳朔漫瑶客栈,桂林好评第501
http://hotel.qunar.com/city/guilin/dt-9123/#from=BSEO-N,尚俭太空舱公寓（桂林漓江店）地处解放桥头滨江路18号（正阳步行街依仁路旁），交通四通八达，地理位置得天独厚，毗邻闻名遐迩、著称于世的漓...,¥47起,129条点评,4.8/5分,Q居桂林漓江小筑太空舱公寓两江四湖店,桂林好评第140
http://hotel.qunar.com/city/guilin/dt-6513/#from=BSEO-N,阳朔唯一一家采用全套商用路由系统的青年旅舍，稳定不掉线，视频不卡顿，游戏不堵塞。如果您想在到了阳朔后花上数个小时去找您订的旅舍，在西街...,¥48起,518条点评,4.5/5分,Q居阳朔西街国际青年旅舍西街店,桂林好评第501
http://hotel.qunar.com/city/guilin/dt-8796/#from=BSEO-N,酒店地处西街与石马圆盘之间的阳朔中心地段，武警路。这里交通便利，可乘坐多路观光公交车到达西街、十里画廊、汽车总站等地。酒店是精心打造与...,¥52起,220条点评,4.3/5分,Q居阳朔哆哆主题酒店,桂林好评第1089
http://hotel.qunar.com/city/guilin/dt-3234/#from=BSEO-N,位于桂林龙胜龙脊梯田大寨村田头寨，金坑梯田上一号景点与二号景点之间。在这里你除了可以观赏到金坑红瑶梯田气势磅礴，直上云端的： “大界千...,¥55起,227条点评,4.5/5分,Q居桂林龙胜龙脊梯田田梯旅馆,桂林好评第501
http://hotel.qunar.com/city/guilin/dt-6392/#from=BSEO-N,阳朔富安花园小酒店位于风景如画美丽漓江的阳朔县城抗战路78号，酒店中式装修风格，清新典雅，一共18间简约客房，酒店共6层无电梯，房间干...,¥56起,225条点评,4.6/5分,Q居富安花园小酒店,桂林好评第301
http://hotel.qunar.com/city/zhoushan/dt-3266/#from=BSEO-N,舟山朱家尖乌石塘兄弟山庄系朱家尖乌塘风情渔家乐系列中全新建造的现代地中海风格渔家客栈。 山庄位于浙江省舟山市普陀区朱家尖乌石塘景区乌塘...,¥304起,145条点评,4.6/5分,Q居舟山朱家尖乌石塘兄弟山庄,舟山好评第488
http://hotel.qunar.com/city/zhoushan/dt-3265/#from=BSEO-N,蓬莱阁位于著名的旅游胜地朱家尖南沙景区附近，是一家农家乐星级旅馆。旅馆周围风景优美，空气清新，距南沙步行约一分钟，站在阳台上能看到金沙...,¥320起,119条点评,4.9/5分,Q居舟山普陀朱家尖蓬莱阁宾馆,舟山好评第160
http://hotel.qunar.com/city/zhoushan/dt-3336/#from=BSEO-N,舟山朱家尖景悦山庄座落于风景秀美的朱家尖南沙风景区，离南沙海滨浴场、国际沙雕广场步行仅2分钟；离大青山森林公园约5分钟车程；离普陀山机...,¥320起,37条点评,4.9/5分,Q居舟山朱家尖景悦山庄,舟山好评第160
http://hotel.qunar.com/city/zhoushan/dt-3815/#from=BSEO-N,客栈位于4A景区——沙雕故乡朱家尖南沙，紧邻海滨浴场和沙雕艺术广场。,¥320起,31条点评,4.9/5分,Q居舟山朱家尖漫海简舍客栈,舟山好评第160
http://hotel.qunar.com/city/zhoushan/dt-6223/#from=BSEO-N,舟山阳光小筑特色精品主题客栈，毗邻G329国道，坐落于朱家尖完善的交通网络上，客栈附近有便捷的公共交通，前往市区与各景点十分便利。旅客...,¥320起,103条点评,5.0/5分,Q居舟山阳光小筑特色精品主题客栈,舟山好评第1
http://hotel.qunar.com/city/zhoushan/dt-2501/#from=BSEO-N,朱家尖乌石塘农家小院客栈位于乌石塘景区旁，有一所房子面朝大海，春暖花开，这就是“农家小院”出来游玩不是为了住别墅，是度过开心的假期，小...,¥330起,3条点评,4.6/5分,Q居朱家尖乌石塘农家小院客栈,舟山好评第488
http://hotel.qunar.com/city/zhoushan/dt-6130/#from=BSEO-N,普陀山普陀居舍客栈位于普陀山西山一区，紧邻普济寺西天景区，右临普陀山客运码头、南海观音，路边就有公交车站，地理位置优越，环境设施齐全，...,¥331起,19条点评,4.5/5分,Q居舟山普陀山普陀居舍客栈,舟山好评第613
http://hotel.qunar.com/city/zhoushan/dt-4333/#from=BSEO-N,该酒店地理位置优越，交通便利，客房温馨舒适，配套设施齐全。,¥338起,78条点评,4.4/5分,Q居舟山普陀山佛缘之家旅馆,舟山好评第813
http://hotel.qunar.com/city/dali/dt-2884/#from=BSEO-N,“缘来阁”取意于随缘，是大理古城一家新近开张的客栈。主人也是到此旅游的游客，经营这家客栈是想结识天南地北的朋友。客栈是一座传统的白族庭...,¥36起,398条点评,4.8/5分,Q居大理古城缘来阁客栈,大理好评第760
http://hotel.qunar.com/city/dali/dt-5427/#from=BSEO-N,施子窝小院不大却不拥挤，每层都有各自的休息区，抬头就可见蓝天，顶楼可观苍山，眺望洱海，看日出。它紧挨大丽路，是往返丽江大理，环洱海的必...,¥36起,645条点评,4.9/5分,Q居大理施子窝客栈,大理好评第265
http://hotel.qunar.com/city/lijiang/dt-10147/#from=BSEO-N,客栈采用院中院结构，正门坐落于大研古镇七一街，是采取复古与现代相结合的装修风格，房间设施齐全，有空调，国内长途电话，无线网，卫浴设备。...,¥58起,119条点评,4.9/5分,Q居丽江东媛鸿曦一号客栈,丽江好评第469
http://hotel.qunar.com/city/qinhuangdao/dt-7267/#from=BSEO-N,北戴河乐佳宾馆坐落在美丽的北戴河海滨古城村，东临莲蓬山公园，西与南戴河相接，北与集发观光园一墙之隔，北戴河乐佳面积900平米，配备空调...,¥62起,110条点评,4.9/5分,Q居北戴河乐佳宾馆,秦皇岛好评第165
http://hotel.qunar.com/city/beihai/dt-3226/#from=BSEO-N,北海涠洲岛小岛农家客栈（钟姐庭院）位于北海涠洲岛西南部，地理位置优越，交通便利，环境安静而优美。距火山口地质公园、滴水丹屏、天主教堂、...,¥122起,399条点评,4.8/5分,Q居北海涠洲岛小岛农家,北海好评第188
http://hotel.qunar.com/city/jiaxing/dt-10221/#from=BSEO-N,性价比高，住宿环境、通风采光较好。,¥117起,67条点评,4.6/5分,Q居乌镇旅途印象主题客栈,嘉兴好评第875
http://hotel.qunar.com/city/zhangjiajie/dt-3576/#from=BSEO-N,张家界土家印象客栈是集住宿，旅游休闲为一体主题客栈。浓郁的土家风情格调，厚重古朴的民居庭院，为来张家界的旅友营造着山野浪漫和舒适。客栈...,¥80起,246条点评,4.3/5分,Q居张家界土家印象客栈,张家界好评第714
http://hotel.qunar.com/city/diqing/dt-3440/#from=BSEO-N,香格里拉转经筒观景客栈位于香格里拉独克宗古城仓房街池廊岗11号，在月光广场西北侧，世界最大的转经筒正下方，风格清新古朴的客房中可以沾到...,¥204起,47条点评,5.0/5分,Q居香格里拉转经筒观景客栈,迪庆好评第1
http://hotel.qunar.com/city/diqing/dt-2069/#from=BSEO-N,从客栈到四方街步行不到2分钟，位于美丽的皮匠坡最高处，可俯瞰古城全景。二楼天台咖啡厅可供客人喝茶，聊天，发呆，晒太阳。 藏式融合欧式的...,¥211起,33条点评,4.6/5分,Q居香格里拉有家客栈,迪庆好评第189
http://hotel.qunar.com/city/diqing/dt-4192/#from=BSEO-N,客房干净、卫生，具有基础性设施，住宿环境舒适，客栈具有独特的藏式装修风格。客栈位于古城内，距古城月光广场约100米，交通便利。去普达措...,¥216起,69条点评,4.8/5分,Q居迪庆香格里拉梦寻别苑客栈,迪庆好评第118
http://hotel.qunar.com/city/xiangxi/dt-5699/#from=BSEO-N,客栈位于南华桥头，栗湾停车场旁，交通便利，便于停车。距离沱江100米。地势较高，可观古城全景。,¥98起,24条点评,4.5/5分,Q居凤凰龙氏客栈,湘西好评第371
http://hotel.qunar.com/city/xiangxi/dt-5762/#from=BSEO-N,Q居凤凰晒晒江景精品客栈坐落于沱江边上，在南华门下车左转约30米就到店了。房间内部有彩电、空调、无线上网，24小时提供热水，部分临江房...,¥101起,149条点评,4.6/5分,Q居凤凰晒星晒月精品客栈,湘西好评第182
http://hotel.qunar.com/city/xiangxi/dt-4178/#from=BSEO-N,客栈坐落于美丽的凤凰古城，附近100米有大型停车场，紧靠沱江，南华桥。主体装修风格为苗族土家族风格为主。交通方便，舒适安全。是您休息娱...,¥104起,77条点评,4.8/5分,Q居凤凰芙蓉山水客栈,湘西好评第97
http://hotel.qunar.com/city/xiangxi/dt-5980/#from=BSEO-N,客房干净、卫生，具有基础性设施，住宿环境舒适。,¥106起,225条点评,4.6/5分,Q居凤凰此时此地精品旅馆,湘西好评第182
http://hotel.qunar.com/city/lasa/dt-4394/#from=BSEO-N,拉萨青朴洛客栈开业于2015年，房间全部带独立卫生间，24小时热水，32寸液晶电视；位于拉萨市色拉中路，属扎基寺商圈，公交站名为金桥饭...,¥119起,59条点评,4.6/5分,Q居拉萨青朴洛客栈,拉萨好评第259
http://hotel.qunar.com/city/lasa/dt-3946/#from=BSEO-N,驿路行客栈位于 布达拉宫 后方，距大昭寺、八廓街都很近，交通很便利。客栈2014年开业 于2016年重新装修过 房间温馨、干净整洁，有...,¥120起,84条点评,4.5/5分,Q居拉萨驿路行客栈,拉萨好评第347
http://hotel.qunar.com/city/lasa/dt-4707/#from=BSEO-N,客房干净、卫生，具有基础性设施，住宿环境舒适。,¥159起,132条点评,4.6/5分,Q居拉萨101概念酒店,拉萨好评第259
http://hotel.qunar.com/city/guilin/dt-3248/#from=BSEO-N,龙胜龙脊景区大瑶寨客栈位于广西桂林龙脊梯田金坑大瑶寨观景区，整座客栈为木质结构红瑶吊脚楼，客栈价格合理，卫生条件好。房间内均设有阳台、...,¥57起,195条点评,4.5/5分,Q居龙脊景区大瑶寨客栈,桂林好评第501
http://hotel.qunar.com/city/guilin/dt-3233/#from=BSEO-N,一家十年老店，距1、2号点十五分钟，海拔1100米，独立的观景平台，是众多游客和摄影爱好者的首选。金龙山庄保持最原始的瑶家特色吊脚木楼...,¥58起,665条点评,4.6/5分,Q居桂林龙胜龙脊梯田金龙山庄客栈,桂林好评第301
http://hotel.qunar.com/city/guilin/dt-6450/#from=BSEO-N,龙胜寨花楼客栈环境优美，空气清新，房间清新淡雅位于有“梯田世界之冠”美誉的龙脊梯田之上。距“千层天梯”（二号景点）约五分钟的路程，“西...,¥58起,245条点评,4.6/5分,Q居桂林龙胜龙脊梯田寨花楼客栈,桂林好评第301
http://hotel.qunar.com/city/guilin/dt-8085/#from=BSEO-N,首先感谢您注意到小店，其次希望您在预订之前能先了解清楚觉得合适能接爱再下单预定。小店所有房间都没有阳台，但每个房间都有窗户采光优良，店...,¥60起,210条点评,4.8/5分,Q居阳朔熹熹精品酒店,桂林好评第140
http://hotel.qunar.com/city/zhoushan/dt-6096/#from=BSEO-N,佛国驿站（特色客栈）位于普陀山地理位置的龙沙新村，向东紧挨最大的寺庙普济寺，(步行约15分钟），南面临风景秀丽的西山景区，往西只需三分...,¥350起,75条点评,4.8/5分,Q居舟山普陀山佛国驿站,舟山好评第321
http://hotel.qunar.com/city/zhoushan/dt-3091/#from=BSEO-N,舟山阳光假日宾馆位于南沙旅游风景区（南沙路8号），离沙雕广场仅2分钟步行路程！距离东沙只有200米，以及大青山景区，门口步行5分钟就可...,¥351起,123条点评,4.5/5分,Q居舟山朱家尖阳光假日宾馆,舟山好评第613
http://hotel.qunar.com/city/dali/dt-6942/#from=BSEO-N,玉兰花国际青年旅舍这个名字，源于院子里有一棵芳香四溢的白玉兰，云南人称它为缅桂花，广东人称它为白玉兰，不管是哪一种称谓，这棵正在绽放芬...,¥39起,756条点评,4.8/5分,Q居大理古城玉兰花国际青年旅舍,大理好评第760
http://hotel.qunar.com/city/dali/dt-5633/#from=BSEO-N,我们有一所房子，收拾恰当，精致小资；我们有一个院子，布置的不太像画，阳光雨露中放空思想；我们有一个餐吧，整齐格调，品茗细读深聊；我们倡...,¥40起,225条点评,4.8/5分,Q居大理漫步民宿古城南门店,大理好评第760
http://hotel.qunar.com/city/dali/dt-6217/#from=BSEO-N,风的颜色2号院（沐府后院）是一座地道的白族民居风格庭院，青瓦白墙，素描彩绘，古朴、典雅而又清静，古典的文化底蕴，让宾客能满足游历古迹的...,¥40起,715条点评,4.6/5分,Q居大理古城风的颜色国际青年旅舍2号院,大理好评第1292
http://hotel.qunar.com/city/dali/dt-8867/#from=BSEO-N,酒店为2016年新开业青旅，位于红龙井城门对面上坡路，距离古城人民路仅10分钟路程。,¥40起,282条点评,4.8/5分,Q居大理古城张小姐国际青年旅舍,大理好评第760
http://hotel.qunar.com/city/dali/dt-5017/#from=BSEO-N,山荣客栈是一家具有民族特色，青瓦白墙，雕花门窗，院内停车，特色餐饮的农家客栈。,¥42起,53条点评,4.9/5分,Q居大理鸡足山山荣客栈,大理好评第265
http://hotel.qunar.com/city/dali/dt-8447/#from=BSEO-N,美丽的大理瑾玺客栈是大理的第一家全榻榻米度假客栈，背靠苍山，俯瞰洱海，带您探寻大理浑然天成的美景和古城明清遗风，让国际国内旅客有机会全...,¥45起,209条点评,4.9/5分,Q居大理醉爱瑾玺客栈,大理好评第265
http://hotel.qunar.com/city/dali/dt-8442/#from=BSEO-N,千年古城下的小客栈是舒适的存在，大理古城依岸小居客栈位于大理古城南门外一塔路下段（南水库旁）。客栈交通便利，步行至大理古城南门仅需5分...,¥49起,120条点评,4.6/5分,Q居大理古城依岸小居客栈,大理好评第1292
http://hotel.qunar.com/city/dali/dt-6293/#from=BSEO-N,春有百花秋有月，夏有凉风冬有雪；若无闲事挂心头，便是人间好时节。宋代禅宗“无门禅师”的一首诗偈，也正是大理沐府日子的真实写照。大理沐府...,¥57起,260条点评,4.6/5分,Q居大理沐府国际青年酒店,大理好评第1292
http://hotel.qunar.com/city/dali/dt-8550/#from=BSEO-N,大理古城云湖精品客栈位于大理古城南门旁，步行5分可到达古城南门，游客中心。装修清新大气并巧妙的融合了白族特色和现代元素，既保留了白族民...,¥58起,333条点评,4.9/5分,Q居大理古城云湖客栈,大理好评第265
http://hotel.qunar.com/city/lijiang/dt-10962/#from=BSEO-N,客栈建筑巧妙地融合了现代时尚元素和纳西民族建筑特色的精华及多个有代表性的景观，位于大研古城七一街崇仁巷69-2号，靠近古城北门，交通方...,¥58起,599条点评,5.0/5分,Q居丽江戍跃连锁客栈惜缘店,丽江好评第1
http://hotel.qunar.com/city/lijiang/dt-11334/#from=BSEO-N,天雨楼座落在世界文化遗产——丽江古城内，北邻古城中心四方街，南邻丽江市政治、文化中心及交通枢纽，紧靠古城南大门和停车场，是古城中交通、...,¥58起,1195条点评,4.9/5分,Q居丽江古城区天雨楼客栈,丽江好评第469
http://hotel.qunar.com/city/lijiang/dt-6146/#from=BSEO-N,客栈温馨舒适，干净整洁，出行方便，客栈近邻大水车，红太阳广场，古城步行即达，龙源居客栈真诚欢迎您的光临,¥58起,102条点评,4.9/5分,Q居丽江龙源居客栈,丽江好评第469
http://hotel.qunar.com/city/lijiang/dt-9832/#from=BSEO-N,客栈位于丽江美食街花马街，这里齐聚丽江所有美食，有腊排骨、三文鱼、还有最具云南特色的野生菌，美食街只有你想不到的美食就没有吃不到的人间...,¥58起,21条点评,4.8/5分,Q居丽江古城清心园客栈,丽江好评第1279
http://hotel.qunar.com/city/lijiang/dt-4397/#from=BSEO-N,丽江如果•爱客栈位于丽江古城光义街忠义巷177号，与木府毗邻相依。地理位置优越：出城三分钟，步行至四方街、五一街、大水车五到十五分钟，...,¥61起,68条点评,4.9/5分,Q居丽江古城如果·爱客栈,丽江好评第469
http://hotel.qunar.com/city/lijiang/dt-8521/#from=BSEO-N,位于丽江古城玉缘桥旁，步行至大水车约3—5分钟距离，交通便利。房间内均配备高清液晶电视，24小时覆盖无线宽带网络，24小时热水，吹风机...,¥65起,412条点评,4.9/5分,Q居丽江心愿客栈,丽江好评第469
http://hotel.qunar.com/city/lijiang/dt-9688/#from=BSEO-N,丽江梵花小居精品客栈位于风景秀丽的黑龙潭公园旁，具有纳西文化特色的小院，毗邻花马美食娱乐一条街步行约一分钟，沿着风景如画的玉河走廊步行...,¥65起,97条点评,4.6/5分,Q居丽江梵花小居精品客栈,丽江好评第1981
http://hotel.qunar.com/city/lijiang/dt-10944/#from=BSEO-N,位于丽江古城大门口附近，距离大水车仅800米，客栈所在的位置狮子山，是丽江古城的最高点，在这里可以俯瞰整个丽江古城的美景，丽江著名的景...,¥67起,986条点评,4.8/5分,Q居丽江古城狮子山丽雪云府客栈,丽江好评第1279
http://hotel.qunar.com/city/lijiang/dt-7209/#from=BSEO-N,丽江谷仓客栈坐落于丽江古城五一街文林巷4号，地理位置十分优越，客栈传统的纳西院落组成，占地300多平米，10间客房，是丽江古城少有的超...,¥67起,117条点评,4.9/5分,Q居丽江谷仓客栈,丽江好评第469
http://hotel.qunar.com/city/qinhuangdao/dt-6234/#from=BSEO-N,位于风景秀丽的葡萄沟景区中心地带，四座三层小楼依次拔地而起，各种娱乐配套设施，一应俱全，开店十余年，本着厚道诚实守信原则，深受广大游客...,¥64起,36条点评,4.8/5分,Q居昌黎葡萄沟吉祥农家院,秦皇岛好评第383
http://hotel.qunar.com/city/qinhuangdao/dt-7945/#from=BSEO-N,合家欢渔家院地处山海关乐岛与老龙头之间，依山傍水，治安一流！距海步行仅10分钟。院内外数个监控，保证游客安全，室内干净整洁，新房新床新...,¥66起,42条点评,4.8/5分,Q居秦皇岛山海关合家欢渔家院,秦皇岛好评第383
http://hotel.qunar.com/city/qinhuangdao/dt-4996/#from=BSEO-N,北戴河刘庄北里宾馆是北戴河的老坐地户，世代以经营家庭旅馆为主业，宾馆内设大床房、标准间、三人间、家庭房、四人间等多种房型，24小时热水...,¥67起,165条点评,4.5/5分,Q居北戴河刘庄北里宾馆,秦皇岛好评第752
http://hotel.qunar.com/city/qinhuangdao/dt-5187/#from=BSEO-N,海燕快捷酒店定位于时尚、简约、休闲的海边假日酒店。红石路为北戴河旅游区最大的工艺品市场（夜市），沿红石路（南行），步行约3分钟即达怪楼...,¥67起,404条点评,4.6/5分,Q居秦皇岛北戴河刘庄海燕快捷酒店,秦皇岛好评第594
http://hotel.qunar.com/city/qinhuangdao/dt-5264/#from=BSEO-N,旅馆位于北戴河住宿位置——刘庄旅馆区。地理位置优越步行到海边仅需8分钟，您可在旅馆换好泳装步行到浴场。交通方便，出旅馆不远就是可到达北...,¥67起,43条点评,4.9/5分,Q居北戴河刘庄杨素芹家庭旅馆,秦皇岛好评第165
http://hotel.qunar.com/city/qinhuangdao/dt-6110/#from=BSEO-N,昌黎黄金海岸泽葆宾馆位于中国最美的八大海岸之一的昌黎黄金海岸之畔。这里的客房床品一客一换，餐厅杜绝各种地沟油、回收油。这里可以海鲜DI...,¥67起,87条点评,4.5/5分,Q居昌黎黄金海岸泽葆宾馆,秦皇岛好评第752
http://hotel.qunar.com/city/qinhuangdao/dt-7241/#from=BSEO-N,该店客房整洁，宽敞明亮，环境卫生，配套设施齐全，服务周到，方便入住。,¥67起,67条点评,4.9/5分,Q居北戴河舒心旅馆,秦皇岛好评第165
http://hotel.qunar.com/city/beihai/dt-3623/#from=BSEO-N,客房干净、卫生，具有基础性设施，住宿环境舒适。,¥122起,135条点评,4.4/5分,Q居北海海悦湾假日别墅,北海好评第739
http://hotel.qunar.com/city/beihai/dt-3666/#from=BSEO-N,酒店客房宽敞明亮，交通非常便利，地理位置优越，门口就有公交车-银滩五号路口站。酒店的房子是一座银滩海边别墅和小高层公寓，坐落于国家AA...,¥122起,42条点评,4.4/5分,Q居北海黄果树别墅酒店,北海好评第739
http://hotel.qunar.com/city/beihai/dt-4601/#from=BSEO-N,幻多奇主题酒店是一家集住宿、餐饮为一体的独特设计风格酒店。酒店坐落于北海银滩海泰别墅区E区7栋，该酒店已经开了三间连锁主题酒店，吸引着...,¥122起,523条点评,4.5/5分,Q居北海幻多奇主题酒店,北海好评第610
http://hotel.qunar.com/city/beihai/dt-5396/#from=BSEO-N,客房干净、卫生，具有基础性设施，住宿环境舒适。,¥122起,47条点评,4.8/5分,Q居北海涠洲西角海岸主题客栈,北海好评第188
http://hotel.qunar.com/city/beihai/dt-3233/#from=BSEO-N,涠洲岛铭居客栈是岛上能最先看到旭日从海面跃起，傍晚又能看着夕阳从地平线西沉的客栈。客栈距海滩不足300米，步行三分钟可达海滩看潮涨潮落...,¥124起,16条点评,4.8/5分,Q居涠洲岛铭居客栈,北海好评第188
http://hotel.qunar.com/city/beihai/dt-3884/#from=BSEO-N,渔村客栈属具有北海渔家文化特色的家庭式度假旅店，位于风景秀美的银滩旅游度假区，坐拥天然海滨沙滩浴场、绿树成荫，巧借荷塘美景与渔村古朴风...,¥127起,306条点评,4.8/5分,Q居北海渔村客栈,北海好评第188
http://hotel.qunar.com/city/beihai/dt-4595/#from=BSEO-N,燕子窝客栈位于北海市中心区，大润发对面，距离火车站10来分钟公交车程；交通四通八达，方便快捷，有9路，11路，13路，17路，18路，...,¥128起,38条点评,4.5/5分,Q居北海燕子窝客栈,北海好评第610
http://hotel.qunar.com/city/jiaxing/dt-10838/#from=BSEO-N,西塘95年精品主题客栈位于平川路（紧邻第一停车场，客栈步行去汽车站只需几分钟，去景区唐家弄检票口120米）。周边超市，饭店一应俱全。客...,¥117起,144条点评,4.9/5分,Q居西塘95年主题客栈,嘉兴好评第200
http://hotel.qunar.com/city/jiaxing/dt-8609/#from=BSEO-N,该店客房整洁，宽敞明亮，环境卫生，配套设施齐全，服务周到，方便入住。,¥117起,570条点评,4.9/5分,Q居西塘心怡客栈,嘉兴好评第200
http://hotel.qunar.com/city/jiaxing/dt-10401/#from=BSEO-N,客房干净、卫生，具有基础性设施，住宿环境舒适。,¥118起,124条点评,4.9/5分,Q居嘉兴西塘乐寓酒店,嘉兴好评第200
http://hotel.qunar.com/city/jiaxing/dt-10584/#from=BSEO-N,近卧龙桥，离古镇热闹老街酒吧一条街走路几分钟，闹中取静，装潢豪华，性价比高，住宿环境、通风采光好。备有停车场,¥118起,288条点评,4.9/5分,Q居西塘塘北一家河畔精品客栈,嘉兴好评第200
http://hotel.qunar.com/city/jiaxing/dt-7824/#from=BSEO-N,乌镇爱琴湾主题客栈地处乌镇西栅景区商业区，位于环河路西段，邻近西栅景区北大门，地理位置优越，环境优美，闹中取静，旅游交通十分便利。客栈...,¥118起,128条点评,4.8/5分,Q居乌镇爱琴湾主题客栈,嘉兴好评第581
http://hotel.qunar.com/city/jiaxing/dt-8359/#from=BSEO-N,客栈位于东栅景区内（靠近宏源泰染坊），属于巷子内的四合院现代房，房间全新装修，独立卫浴，还有特色主题房。住东栅景区内的民宿，白天进来需...,¥118起,58条点评,4.9/5分,Q居乌镇东栅小巷静居客栈,嘉兴好评第200
http://hotel.qunar.com/city/jiaxing/dt-11333/#from=BSEO-N,西塘至福客栈位于大古镇内，小古镇景区口，客栈以欧式与复古风的装修风格，干净大方，外部交通方便，距离车站600米，内有停车场。,¥119起,16条点评,4.9/5分,Q居西塘至福精品客栈,嘉兴好评第200
http://hotel.qunar.com/city/jiaxing/dt-9411/#from=BSEO-N,乌镇西栅百里挑一主题客栈，离乌镇西栅景区近，位于乌镇环河路，西栅景区第2停车场门口，距西栅景区2号门口约20米，地理位置优越，旅游、购...,¥120起,895条点评,4.8/5分,Q居乌镇西栅百里挑一主题客栈,嘉兴好评第581
http://hotel.qunar.com/city/zhangjiajie/dt-5156/#from=BSEO-N,张家界天门故事客栈位于风景优美的天门山脚下，距离索道站步行仅一分钟、汽车站及火车站仅五分钟，飞机场驱车十分钟左右，观天门山景住天门故事...,¥80起,12条点评,4.6/5分,Q居张家界天门故事主题客栈天门山店,张家界好评第368
http://hotel.qunar.com/city/zhangjiajie/dt-4748/#from=BSEO-N,客房整洁，宽敞明亮，环境卫生，性价比较高。,¥82起,70条点评,4.8/5分,Q居张家界土豆客栈武陵源宝峰路店,张家界好评第230
http://hotel.qunar.com/city/zhangjiajie/dt-5051/#from=BSEO-N,张家界中湖杨家界客栈地段优越，客房温馨舒适，干净，原生态的风格给您不一样的享受，是您理想的入住场所。,¥83起,26条点评,5.0/5分,Q居张家界中湖杨家界客栈,张家界好评第1
http://hotel.qunar.com/city/zhangjiajie/dt-5322/#from=BSEO-N,张家界佛落脚客栈位于火车站100m中心汽车站50m处，地理位置优越，环境舒适，步行可至张家界中心汽车站和张家界火车站，旅游交通十分便利...,¥84起,14条点评,4.5/5分,Q居张家界佛落脚客栈天门山店,张家界好评第461
http://hotel.qunar.com/city/zhangjiajie/dt-5345/#from=BSEO-N,张家界小屋顶客栈位于天门山索道公司对面，临近火车站、汽车站附近，离火车及汽车站口只需步行10分钟左右地理位置优越，交通出行十分便捷，小...,¥84起,15条点评,4.8/5分,Q居张家界小屋顶客栈,张家界好评第230
http://hotel.qunar.com/city/zhangjiajie/dt-5445/#from=BSEO-N,客房干净、卫生，具有基础性设施，住宿环境舒适。,¥84起,15条点评,5.0/5分,Q居张家界镜花缘客栈,张家界好评第1
http://hotel.qunar.com/city/zhangjiajie/dt-5516/#from=BSEO-N,张家界途之家主题客栈位于武陵源核心景区杨家界门票站旁。北靠天子核心景区（贺龙公园、空中田园、御笔峰）袁家界核心景区、天下第一桥、悬浮山...,¥84起,50条点评,5.0/5分,Q居张家界国家森林公园途之家主题客栈杨家界景区店,张家界好评第1
http://hotel.qunar.com/city/zhangjiajie/dt-4718/#from=BSEO-N,张家界爱尚特色主题客栈位于天门山索道公司正对面，地理位置优越，交通出行十分便捷，近火车站、汽车站、飞机场。 张家界爱尚特色主题客栈具有...,¥85起,637条点评,4.6/5分,Q居张家界爱尚主题客栈天门山店,张家界好评第368
http://hotel.qunar.com/city/diqing/dt-3986/#from=BSEO-N,香格里拉迦廊贡卡客栈位于独克宗古城甸腊卡32号（原茶马古道），步行至月光广场约3-5分钟，交通便捷，三楼露台可直接看到龟山公园及转经筒...,¥221起,57条点评,4.9/5分,Q居香格里拉迦廊贡卡客栈,迪庆好评第61
http://hotel.qunar.com/city/diqing/dt-3469/#from=BSEO-N,客栈所处地理位置优越，环境舒适，景色优美宜人，周边交通出行方便快捷。乐途居客栈全体家人以精益求精的服务态度让旅客在香格里拉的旅途中增添...,¥241起,97条点评,4.6/5分,Q居香格里拉乐途居广东会所,迪庆好评第189
http://hotel.qunar.com/city/diqing/dt-4087/#from=BSEO-N,客栈地处茶马古道重镇独克宗古城内，出门几十米即是繁华美丽的古城主街，距月光广场、四方街只有几步之遥，由于客栈位于一条安静的巷子里，闹中...,¥255起,338条点评,5.0/5分,Q居香格里拉懒人堂客栈,迪庆好评第1
