hotel_url,hotel_intr,hotel_price,hotel_comment,hotel_score,hotel_name,hotel_rank
http://hotel.qunar.com/city/guilin/dt-5007/#from=BSEO-N,桂林阳朔波尔卡青年公社（西街店）坐落于桂林市阳朔县碧莲巷，地处风景奇特的碧莲峰脚下，依山傍水，美丽如画。紧邻阳朔公园，小店四周被各种绿...,¥24起,122条点评,4.6/5分,Q居阳朔波尔卡青年公社,桂林好评第301
http://hotel.qunar.com/city/guilin/dt-9315/#from=BSEO-N,记忆青年旅舍的大厅是木质结构的小屋，二楼咖啡厅有电影院，台球桌，舒适干净的房间。1.2米的上下床，都有独立卫浴。旅舍在桂林市中心解放东...,¥25起,280条点评,4.5/5分,Q居桂林记忆青年旅舍,桂林好评第686
http://hotel.qunar.com/city/baoshan/dt-2834/#from=BSEO-N,“蒲密”泛指文化发达，教化盛行的地方！客栈座落在和顺古镇张家坡《我的团长我的团》主拍摄地。与柏联SPA温泉酒店，张氏宗祠及千手观音古树...,¥174起,421条点评,4.8/5分,Q居和顺蒲密荷畔全景客栈,保山好评第93
http://hotel.qunar.com/city/baoshan/dt-2863/#from=BSEO-N,腾冲和顺大马帮客栈位于云南省腾冲县中国第一魅力名镇——和顺古镇尹家坡，安静舒适，地理位置良好，是和顺主要游览道路必经之地。酒店紧邻野鸭...,¥175起,10条点评,5.0/5分,Q居腾冲和顺大马帮精品民宿,保山好评第1
http://hotel.qunar.com/city/baoshan/dt-3675/#from=BSEO-N,不但提供温馨的房间，温暖的床，舒适的床品，还有美味的佳肴和专业摄影师跟拍和热情周到的服务，欢迎您来休闲，可以焚香品茗，欢迎您来度假，可...,¥225起,68条点评,4.9/5分,Q居腾冲和顺弥生77号院精品民宿,保山好评第34
http://hotel.qunar.com/city/zhangjiajie/dt-5016/#from=BSEO-N,奔向幸福旅程、奔向远方、释放内心那份孤独与失意，背上行囊说走就走寻觅旅途中不经意的那一刻纯真、感动、美丽！一灯、一书、一茶、一首老歌、...,¥58起,17条点评,4.0/5分,Q居张家界风居住的森林客栈杨家界店,张家界好评第842
http://hotel.qunar.com/city/zhangjiajie/dt-5485/#from=BSEO-N,张家界蘸溪客栈位于张家界核心景区门票站东北侧，2016年营业。客栈周边景点集中，周边有宝峰湖景区、溪布街、张家界大峡谷景区、黄龙洞景区...,¥58起,225条点评,4.9/5分,Q居张家界蘸溪客栈,张家界好评第83
http://hotel.qunar.com/city/beihai/dt-3082/#from=BSEO-N,北海银滩海沣商务酒店，坐落于风景怡人的国家AAAA级景点北海银滩海泰别墅区内，绿树环绕，采用欧洲别墅风格设计，典雅别致，只需步行你就可...,¥105起,45条点评,4.3/5分,Q居北海银滩海沣酒店,北海好评第830
http://hotel.qunar.com/city/beihai/dt-5357/#from=BSEO-N,公寓位于度假村，一线临海房。步行5分钟到码头，步行5分钟到银滩，距离桥港风情节小吃一条街和桥港市场1.2公里。步行5分钟有3路、20路...,¥105起,16条点评,4.9/5分,Q居趙先生主题公寓,北海好评第79
http://hotel.qunar.com/city/beihai/dt-2675/#from=BSEO-N,北海涠洲岛万家灯火客栈位于石螺口景区，距离海边约200米，漫步约15分钟便可到达火山口国家地质公园，交通便利，风景优美，环境舒适；客栈...,¥106起,88条点评,4.5/5分,Q居北海涠洲岛万家灯火客栈,北海好评第482
http://hotel.qunar.com/city/qinhuangdao/dt-7661/#from=BSEO-N,秦皇岛北戴河琳欣旅馆地理位置优越。房间设施齐全，干净卫生，通风透光，服务周到，距离海边仅10分钟车程，距离海滨汽车总站步行10分钟，5...,¥51起,94条点评,4.8/5分,Q居秦皇岛北戴河琳欣旅馆,秦皇岛好评第383
http://hotel.qunar.com/city/qinhuangdao/dt-10563/#from=BSEO-N,北戴河夏海客栈位于草厂新路中段，周边有石塘路步行街、天鹅堡购物广场、超市、石塘路市场、老虎石海上公园、平水桥海水浴场等。 如果你想领略...,¥58起,315条点评,4.8/5分,Q居北戴河夏海客栈,秦皇岛好评第383
http://hotel.qunar.com/city/qinhuangdao/dt-4790/#from=BSEO-N,旅馆坐落在美丽的北戴河海滨刘庄，位于北戴河旅馆饭店的聚集地，交通十分便利，有通往山海关、秦皇岛火车站的34路公交车，通过南戴河旅游区的...,¥58起,321条点评,4.5/5分,Q居秦皇岛北戴河刘庄梦浔阁旅馆,秦皇岛好评第752
http://hotel.qunar.com/city/qinhuangdao/dt-3606/#from=BSEO-N,北戴河浪漫海旅馆位于北戴河旅游区中心繁华地段，地理位置优越，出门即有刘庄红石路夜市，育花路海鲜市场，是旅馆，饭店聚集区，交通便利，步行...,¥60起,132条点评,4.6/5分,Q居秦皇岛北戴河浪漫海旅馆,秦皇岛好评第594
http://hotel.qunar.com/city/qinhuangdao/dt-4912/#from=BSEO-N,韩峰旅馆位于北戴河区大薄荷寨村南街东37号，位于北戴河旅游区的中心地段，环境幽雅，交通便利。旅馆为独门独院四层小楼一座，内设大床、双人...,¥60起,66条点评,4.9/5分,Q居北戴河区韩峰家庭旅馆,秦皇岛好评第165
http://hotel.qunar.com/city/qinhuangdao/dt-7210/#from=BSEO-N,该店地理位置优越，交通便利，客房温馨舒适，配套设施齐全。,¥60起,7条点评,4.0/5分,Q居北戴河义瑞旅馆,秦皇岛好评第1376
http://hotel.qunar.com/city/qinhuangdao/dt-5029/#from=BSEO-N,北戴河刘庄段海波家庭旅馆位于北戴河海滨旅游区中心位置，刘庄育花小区7栋10号，亲们来北戴河旅游的主要问题是吃，住原先是开饭店的，旅馆内...,¥61起,607条点评,4.5/5分,Q居北戴河刘庄段海波家庭旅馆,秦皇岛好评第752
http://hotel.qunar.com/city/qinhuangdao/dt-5602/#from=BSEO-N,北戴河雅逸居家庭旅馆是北戴河离海边最近的家庭旅馆，步行5分钟就能到达免费浴场，房间有空调电视独立卫生间24小时热水淋浴，免费蒸煮海鲜。...,¥61起,744条点评,4.5/5分,Q居北戴河刘庄雅逸居旅馆,秦皇岛好评第752
http://hotel.qunar.com/city/xiangxi/dt-5333/#from=BSEO-N,凤凰登巴是一家青年旅舍性质的连锁客栈，它慵懒地卷缩在凤凰古城核心景点虹桥旁，距离适合发呆的沱江边四十米，步行约两分钟即到鼓舞生平的酒吧...,¥33起,743条点评,4.5/5分,Q居登巴国际连锁客栈凤凰店,湘西好评第371
http://hotel.qunar.com/city/xiangxi/dt-5942/#from=BSEO-N,凤凰下一站青年旅舍——位于凤凰古城著名的地标性建筑——南华门，闹中取静，离古城南华门步行约一分钟，紧挨着凤凰风景拍摄地点南华桥、国画大...,¥33起,448条点评,4.9/5分,Q居凤凰下一站青年旅舍,湘西好评第31
http://hotel.qunar.com/city/xiangxi/dt-6048/#from=BSEO-N,凤凰恒莎客栈，位于沱江上游金水桥附近，从南华门下车，步行距离约三分钟，从这可以顺流而下游览整个古城，河对岸就是凤凰最热闹的酒吧街，夜晚...,¥35起,130条点评,4.8/5分,Q居凤凰恒莎青年旅舍,湘西好评第97
http://hotel.qunar.com/city/xiangxi/dt-5826/#from=BSEO-N,和风小筑客栈是一家日式主题青旅，靠近虹桥，位于凤凰古城景区东门城楼附近，由客栈均可步行至沈从文故居、沱江、虹桥、跳岩、酒吧街等。步行约...,¥45起,417条点评,4.8/5分,Q居凤凰和风小筑青年客栈,湘西好评第97
http://hotel.qunar.com/city/xiangxi/dt-6042/#from=BSEO-N,WS太空舱青年旅舍位于凤凰古城核心景区王家弄，周边有南华门、熊希龄故居、沈从文文化广场、沱江跳岩等景点，游玩非常方便。 太空舱作为一家...,¥47起,168条点评,4.9/5分,Q居凤凰WS太空舱青年旅舍,湘西好评第31
http://hotel.qunar.com/city/xiangxi/dt-4359/#from=BSEO-N,客栈座落于南门坨，地理位置优越，交通十分便利；沈从文故居、凤凰广场，步行3分钟即到，沱江河、跳跳岩、古城9景等地，均步行可达，设有普通...,¥48起,50条点评,4.6/5分,Q居亲的客栈凤凰阳光店,湘西好评第182
http://hotel.qunar.com/city/xiangxi/dt-4625/#from=BSEO-N,朝阳客栈旅馆坐落于美丽的凤凰古城沱江风光带中游，地处凤凰古城文星街41号。客栈位于从文广场和中华民国内阁总理熊希龄故居附近，从凤凰汽车...,¥51起,8条点评,4.4/5分,Q居凤凰朝阳客栈,湘西好评第459
http://hotel.qunar.com/city/xiangxi/dt-4264/#from=BSEO-N,凤凰好来屋客栈位于湘西凤凰古城沱江河畔，临近风雨桥。出了大院门就可将古城美景尽收眼底，客栈周边风光十分怡人。本客栈地理位置极佳，距离江...,¥56起,45条点评,4.0/5分,Q居凤凰好来屋客栈,湘西好评第692
http://hotel.qunar.com/city/jiaxing/dt-11321/#from=BSEO-N,乌镇梦想家青年旅舍位于西栅景区二号停车场出入口附近200米左右，步行5分钟即可达到西栅景区，门前就是小吃街，附近的乌村景点也即将开放，...,¥31起,248条点评,4.9/5分,Q居乌镇梦想家青年旅舍,嘉兴好评第200
http://hotel.qunar.com/city/jiaxing/dt-11072/#from=BSEO-N,The One主题青年旅舍紧挨南栅景区和乌镇汽车站，距离东栅景区约800米，距离西栅景区约1500米，欢迎进店咨询旅游攻略，掌柜将根据...,¥32起,140条点评,4.9/5分,Q居TheOne主题青年旅舍乌镇店,嘉兴好评第200
http://hotel.qunar.com/city/jiaxing/dt-8400/#from=BSEO-N,偶们滴小旅馆刚刚转手过来，彻底颠覆原来陈旧的装修和设计理念，所以噼里啪啦装修一新，如今展现给亲们的是简约清新风格，创造温馨、舒适的客房...,¥40起,1554条点评,4.6/5分,Q居乌镇望塔楼咖啡旅店,嘉兴好评第875
http://hotel.qunar.com/city/jiaxing/dt-10114/#from=BSEO-N,客栈位于西塘汽车站与酒吧一条街的路上，步行至汽车站只需3分钟，步行至景区也就6分钟。客栈为青年主题客栈，有浪漫圆床房，地中海与美式乡村...,¥41起,457条点评,4.9/5分,Q居西塘美好时光青年主题客栈,嘉兴好评第200
http://hotel.qunar.com/city/jiaxing/dt-11038/#from=BSEO-N,Cathy小姐旅舍位于东西栅之间，去东栅，走走就到了，去西栅，走走走走也到了。管家妹子心情好，就会有下午茶还有甜点之类的。旅舍多自助，...,¥41起,163条点评,4.6/5分,Q居乌镇西栅Cathy小姐的青年旅舍,嘉兴好评第875
http://hotel.qunar.com/city/jiaxing/dt-9928/#from=BSEO-N,位于千年古镇西塘，客栈位于西塘宾馆烟雨江南对面，客栈采用透风透光式装修，每个细节老板亲自把关，客栈的房子是个老房子，拥有两百多年历史，...,¥43起,189条点评,4.9/5分,Q居西塘晚安设计精品客栈,嘉兴好评第200
http://hotel.qunar.com/city/jiaxing/dt-10575/#from=BSEO-N,客房整洁，宽敞明亮，环境卫生，性价比较高。,¥46起,334条点评,4.9/5分,Q居嘉兴西塘古镇什么什么主题客栈,嘉兴好评第200
http://hotel.qunar.com/city/jiaxing/dt-7153/#from=BSEO-N,乌镇如若初见客栈地处西栅景区商业区，位于西栅景区北大门外，地理位置优越，闹中取静，环境舒适，步行可至乌镇各个旅游景点，邻近乌镇汽车站，...,¥51起,390条点评,4.5/5分,Q居乌镇如若初见客栈,嘉兴好评第1124
http://hotel.qunar.com/city/zhoushan/dt-4425/#from=BSEO-N,舟山朱家尖海蓝蓝客栈是一家家庭式渔农家乐，拥有优雅的环境和干净整洁的客房。客房内有电视、空调、独立卫生间、24小时热水、免费无线等一应...,¥150起,39条点评,4.4/5分,Q居舟山朱家尖海蓝蓝客栈,舟山好评第813
http://hotel.qunar.com/city/zhoushan/dt-3449/#from=BSEO-N,舟山朱家尖海云阁客栈位座落于朱家尖白山景区内，与普陀山隔海相望，是离去普陀山的蜈蚣峙码头最近的宾馆之一，车程数分钟轻松抵达，在客房中就...,¥159起,44条点评,4.5/5分,Q居舟山朱家尖海云阁客栈,舟山好评第719
http://hotel.qunar.com/city/zhoushan/dt-6944/#from=BSEO-N,客房整洁，宽敞明亮，环境卫生，性价比较高。,¥159起,23条点评,4.6/5分,Q居舟山普陀山越来越好客栈,舟山好评第488
http://hotel.qunar.com/city/zhoushan/dt-4461/#from=BSEO-N,酒店位于东海极地风光特别浓郁的东极青浜岛。投资300万。客房整洁，宽敞明亮，全部配有干湿区公开的独立卫生间。装修全部采用实木家俱，床上...,¥163起,57条点评,4.5/5分,Q居舟山东极海阁碧休闲渔村,舟山好评第613
http://hotel.qunar.com/city/zhoushan/dt-6429/#from=BSEO-N,简安客栈，一家别墅宾馆房间数20间，位于浙江舟山普陀区朱家尖风景区中心地段，地理位置优越，距普陀山蜈蚣峙码头约5分钟车程，距南沙东沙风...,¥179起,3条点评,5.0/5分,Q居舟山简安客栈,舟山好评第1
http://hotel.qunar.com/city/zhoushan/dt-3416/#from=BSEO-N,普陀山怡家宾馆座落在通往佛顶山索道边的独立别墅楼，为合兴村地理位置，步行2分钟就是宝陀讲寺和万佛宝塔，索道停车场巴士站可方便到达各个景...,¥187起,153条点评,4.5/5分,Q居普陀山怡家宾馆,舟山好评第719
http://hotel.qunar.com/city/zhoushan/dt-6221/#from=BSEO-N,客房干净、卫生，具有基础性设施，住宿环境舒适。,¥188起,24条点评,4.4/5分,Q居舟山朱家尖有书房民宿,舟山好评第813
http://hotel.qunar.com/city/zhoushan/dt-4314/#from=BSEO-N,小栈位于舟山朱家尖东荷嘉园，该小区始建于2009年并于2011年完工。于2011年10月份开始装修，于2012年6月开始对外营业。 地...,¥189起,7条点评,5.0/5分,Q居舟山朱家尖渔家傲客栈,舟山好评第1
http://hotel.qunar.com/city/zhoushan/dt-4300/#from=BSEO-N,位于中国佛学院普陀山学院旁，地理位置优越，是观光游览、旅游度假的理想居所。,¥193起,9条点评,5.0/5分,Q居舟山朱家尖惜缘宾馆,舟山好评第1
http://hotel.qunar.com/city/guilin/dt-2759/#from=BSEO-N,"之初，也是行者，南疆北域，雪山险峰，海岸沙滩，从国内到东南亚再到欧洲，北美诸国，从背包到骑行再到四驱自驾,数年在路上之后，有了这家客栈...",¥26起,351条点评,4.5/5分,Q居桂林有间客栈,桂林好评第501
http://hotel.qunar.com/city/guilin/dt-8177/#from=BSEO-N,觉知十号客栈位于桂林市栖霞桥东，居市中心，七星岩漓江，两江四湖旁，交通便利，出门便是七星公园北门，附近是桂林理工大学屏风校区，所有房间...,¥26起,658条点评,4.1/5分,Q居桂林觉知十号客栈,桂林好评第1284
http://hotel.qunar.com/city/guilin/dt-9343/#from=BSEO-N,坐落在美丽的阳朔县城，山水环绕，客栈距离马路边50米左右，因此住宿环境也非常地安静，同时交通也非常方便，前往镇中心购物或是体验西街夜生...,¥26起,89条点评,4.6/5分,Q居阳朔懒人空间主题客栈,桂林好评第301
http://hotel.qunar.com/city/guilin/dt-2080/#from=BSEO-N,桂林瓦将江景客栈（桂林火车站店）与桂林著名的象鼻山公园隔江相望，是桂林市中心的江畔旅舍，地理位置也十分的优越，位于市中心，距离汽车总站...,¥27起,910条点评,4.1/5分,Q居桂林瓦将江景客栈火车站店,桂林好评第1284
http://hotel.qunar.com/city/guilin/dt-4621/#from=BSEO-N,伴江楼整栋楼都有无线网络覆盖，24小时热水，活动室，电影房，大厅提供桌上足球，各种桌游牌等等，楼顶提供无敌阳朔美景，欢迎大家的光临。阳...,¥27起,500条点评,4.5/5分,Q居阳朔伴江楼国际青年旅舍,桂林好评第501
http://hotel.qunar.com/city/guilin/dt-8272/#from=BSEO-N,客房整洁，宽敞明亮，环境卫生，配套设施齐全，服务周到，方便入住。,¥27起,42条点评,4.3/5分,Q居桂林觉知青年旅舍,桂林好评第1089
http://hotel.qunar.com/city/guilin/dt-4627/#from=BSEO-N,阳朔葡萄人家精品酒店是一家以田园风格为主的酒店，酒店坐落于风景秀丽的阳朔县城内，地理位置优越，空气清新，环境舒适，交通便利，步行至西街...,¥29起,53条点评,4.3/5分,Q居阳朔葡萄人家精品酒店,桂林好评第1089
http://hotel.qunar.com/city/guilin/dt-7429/#from=BSEO-N,客栈位于广西桂林秀丽的阳朔景区，阳朔这“世外桃源”般的美景，蝴蝶山、大榕树、十里画廊，无论你在哪个景点闲逛完都可以回到登巴小憩， 你还...,¥29起,1442条点评,4.5/5分,Q居登巴国际连锁客栈阳朔店,桂林好评第501
http://hotel.qunar.com/city/baoshan/dt-3417/#from=BSEO-N,"酒店位于宁静的腾冲和顺古镇,在这里,我们会为您泡上一壶醇香的普洱,让您在茶香四溢的小院里彻底放松您的心情!在这里,我们会为您提供最温馨...",¥226起,21条点评,4.9/5分,Q居腾冲县映古客栈,保山好评第34
http://hotel.qunar.com/city/baoshan/dt-3635/#from=BSEO-N,客栈有独特的火山岩风貌，郁郁葱葱的宜居环境，中西合璧的建筑，古镇风光尽收眼底，书香之家历史文化展示，名人书法碑刻摩崖刻石。山居择地高岗...,¥246起,17条点评,4.9/5分,Q居腾冲和顺茂鸿山居,保山好评第34
http://hotel.qunar.com/city/baoshan/dt-2894/#from=BSEO-N,樱花缘位于中国十佳魅力名镇——和顺，客栈以悠然的四合庭院改建，竹影婆娑。夕阳似羞霞如裳。驿路旁白乐人家；一间雅舍，三分香茗，七分醉。倚...,¥251起,62条点评,4.8/5分,Q居和顺樱花缘客栈,保山好评第93
http://hotel.qunar.com/city/baoshan/dt-3828/#from=BSEO-N,腾冲相遇阳光画廊客栈位于和顺古镇景区的中轴线至高点李家巷上段，环境安静，视野开阔。 客栈是由一个古老的四合院改建而成，装修的风格古朴大...,¥307起,47条点评,4.9/5分,Q居腾冲相遇阳光画廊客栈,保山好评第34
http://hotel.qunar.com/city/zhangjiajie/dt-5215/#from=BSEO-N,LOFT风格，设计感爆棚，公区超级大，还有电梯。设计感爆棚。好玩，个性，等你来。旅舍坐落在闻名世界的自然遗产张家界国家森林公园武陵源核...,¥59起,490条点评,4.8/5分,Q居张家界卡慕国际青年旅舍,张家界好评第230
http://hotel.qunar.com/city/zhangjiajie/dt-3285/#from=BSEO-N,张家界根据地青年旅舍位于张家界市主城区，坐落在天门山脚下、澧水河畔，地处天门路与官黎坪路交汇处。距火车站、张家界汽车站步行仅需10分钟...,¥61起,305条点评,4.5/5分,Q居张家界根据地国际青年旅舍天门山火车站店,张家界好评第562
http://hotel.qunar.com/city/zhangjiajie/dt-5552/#from=BSEO-N,性价比高，住宿环境、通风采光较好。,¥61起,3条点评,4.6/5分,Q居张家界烟雨人家·清泉客栈,张家界好评第368
http://hotel.qunar.com/city/zhangjiajie/dt-3436/#from=BSEO-N,旅舍位于美丽的张家界，比邻火车站、中心汽车站以及天门山，也是前往天门狐仙剧场的必经之地。周围环境优美，景色宜人可远观天门山。房间干净，...,¥64起,69条点评,4.5/5分,Q居张家界芒果国际青年旅舍,张家界好评第562
http://hotel.qunar.com/city/zhangjiajie/dt-5092/#from=BSEO-N,1982年中国成立第一个国家森林公园，张家界初见于世。 1982初见客栈位于张家界市武陵源区景区大门口，出入各个景点方便（客栈门口可以...,¥64起,213条点评,4.8/5分,Q居张家界1982初见客栈,张家界好评第230
http://hotel.qunar.com/city/zhangjiajie/dt-4991/#from=BSEO-N,驿栈地处火车站、汽车站旁，邻近国家5A级景区张家界天门山国家森林公园，地段优越，旅游交通十分便捷。驿栈整体装饰简约清新，客房布置温馨舒...,¥67起,69条点评,4.9/5分,Q居张家界11驿栈,张家界好评第83
http://hotel.qunar.com/city/zhangjiajie/dt-4890/#from=BSEO-N,戴家院子客栈地处张家界核心景区武陵源风景名胜区内，距离杨景区门票站玉约400M，距离天子山门票站约11Km，距离张家界火车站和飞机场约...,¥71起,20条点评,4.5/5分,Q居张家界戴家院子客栈国家森林公园杨家界景区店,张家界好评第461
http://hotel.qunar.com/city/zhangjiajie/dt-3160/#from=BSEO-N,酒店位于张家界核心景区杨家界门票站旁，交通便利，是自助游跟自驾游旅行的理想驿站。自家私人客栈，于2016年初全部重新装修。,¥75起,23条点评,4.9/5分,Q居张家界雅苑客栈,张家界好评第83
http://hotel.qunar.com/city/zhangjiajie/dt-3560/#from=BSEO-N,张家界青岩闲居客栈位于杨家界核心景区门票站旁，距市区35公里，左邻张家界森林公园景区，右邻天子山核心景区，背靠杨家界乌龙寨核心景区，汽...,¥75起,16条点评,4.8/5分,Q居张家界青岩闲居客栈,张家界好评第230
http://hotel.qunar.com/city/beihai/dt-4050/#from=BSEO-N,北海建赢艺术客栈由昆明建赢酒店管理集团按照星级级标准投资建设的休闲度假酒店。客栈地处北海市银滩中路海泰别墅（北海恒利旅游度假中心），占...,¥106起,155条点评,4.4/5分,Q居北海建赢艺术客栈,北海好评第739
http://hotel.qunar.com/city/beihai/dt-3257/#from=BSEO-N,“明月客栈”是“旅行者”俱乐部所属品牌的特色客栈，坐落于涠洲岛著名景点“石螺口景区”和“主标志广场”中心位置，紧靠涠洲岛主标志广场，交...,¥112起,67条点评,4.5/5分,Q居涠洲岛明月客栈,北海好评第482
http://hotel.qunar.com/city/beihai/dt-2771/#from=BSEO-N,渝霞度假村位于著名的北海银滩风景区内，离美丽的银滩仅仅500米，离银滩国际码头1.2公里，距离火车站4公里，距离市区9公里，距离北海福...,¥113起,69条点评,4.0/5分,Q居北海渝霞度假村,北海好评第975
http://hotel.qunar.com/city/beihai/dt-3992/#from=BSEO-N,酒店位于北海北部湾一号，是北海有名的地标建筑。小区环境优美，四季如春，鲜花四季怒放，小区内配有高档游泳池，小区对面就是美丽的金滩。酒店...,¥113起,70条点评,4.5/5分,Q居北海北部湾一号云水谣海景酒店公寓,北海好评第482
http://hotel.qunar.com/city/beihai/dt-3187/#from=BSEO-N,世外岛缘酒店位于最美海岛西部的西角村（即客运码头附近）。于2016年2月正式开业，是一家即可观海景又可看湖色的别墅酒店。酒店占地250...,¥118起,20条点评,4.6/5分,Q居涠洲岛世外岛缘酒店,北海好评第355
http://hotel.qunar.com/city/beihai/dt-3268/#from=BSEO-N,北海涠洲岛天涯小筑是一个海岛渔民自家经营，为人忠厚老实，喜欢钓鱼，做菜。父亲是渔民，以捕鱼为生。客栈处于火山口公园（鳄鱼山公园）、标志...,¥120起,147条点评,4.6/5分,Q居北海涠洲岛天涯小筑,北海好评第355
http://hotel.qunar.com/city/beihai/dt-3617/#from=BSEO-N,90后的青年掌柜开了一间猪公馆，一间洒满了阳光和爱的客栈；一间让你想起小时围坐在院落里的吃饭聊天的客栈；一间让你可以挽起裙子在海滩上捡...,¥121起,135条点评,4.8/5分,Q居涠洲岛猪公馆客栈,北海好评第188
http://hotel.qunar.com/city/beihai/dt-4580/#from=BSEO-N,客房整洁，宽敞明亮，环境卫生，性价比较高。,¥121起,22条点评,4.6/5分,Q居北海海享居客栈,北海好评第355
http://hotel.qunar.com/city/beihai/dt-5084/#from=BSEO-N,该酒店位于涠洲岛镇五彩滩景区旁边，是看日出的选择，你无须到海边，躺在柔软的大床上就能看到太阳从海平面升起来，同时酒店还提供海鲜加工，租...,¥121起,63条点评,4.5/5分,Q居北海涠洲岛五彩观澜客栈,北海好评第482
http://hotel.qunar.com/city/qinhuangdao/dt-5696/#from=BSEO-N,刘志丹家庭旅馆位于北戴河联峰路刘庄，与北戴河夜市和海鲜市场相邻，距海边步行5-6分钟，离北戴河海滨汽车站也不足600米，交通便利。馆内...,¥62起,28条点评,4.8/5分,Q居秦皇岛北戴河刘志丹旅馆,秦皇岛好评第383
http://hotel.qunar.com/city/qinhuangdao/dt-7267/#from=BSEO-N,北戴河乐佳宾馆坐落在美丽的北戴河海滨古城村，东临莲蓬山公园，西与南戴河相接，北与集发观光园一墙之隔，北戴河乐佳面积900平米，配备空调...,¥62起,110条点评,4.9/5分,Q居北戴河乐佳宾馆,秦皇岛好评第165
http://hotel.qunar.com/city/dali/dt-7413/#from=BSEO-N,客房整洁，宽敞明亮，环境卫生，性价比较高。,¥7起,98条点评,4.4/5分,Q居大理古城此处最吉祥客栈,大理好评第2311
http://hotel.qunar.com/city/lijiang/dt-10709/#from=BSEO-N,丽江束河15万客栈位于束河大门口右侧，客栈的名字是15万，他的含义包含了很多的方方面面，客栈是以青年男女为主线，在这里，你可以认识全国...,¥1起,387条点评,4.9/5分,Q居丽江束河十五万客栈,丽江好评第469
http://hotel.qunar.com/city/diqing/dt-3603/#from=BSEO-N,该店客房整洁，宽敞明亮，环境卫生，配套设施齐全，服务周到，方便入住。,¥34起,40条点评,4.9/5分,Q居香格里拉普达客栈,迪庆好评第61
http://hotel.qunar.com/city/lasa/dt-4003/#from=BSEO-N,有梦为马，随处可栖。拉萨云措青年旅舍是一家以青年驴友为聚集地精品客栈，大厅有220平米的绿化草坪，提供免费LED大屏电影，和台球桌娱乐...,¥11起,181条点评,4.8/5分,Q居拉萨云措青年旅舍,拉萨好评第147
http://hotel.qunar.com/city/xiangxi/dt-6126/#from=BSEO-N,酒店位于喜鹊坡路边黄永玉画室旁，临近南华桥，距离古城中心，沱江边，步行5分钟即可到达。酒店交通便利，卫生整洁，竭诚为您服务，欢迎您的下...,¥56起,12条点评,4.8/5分,Q居凤凰去哪快捷酒店,湘西好评第97
http://hotel.qunar.com/city/xiangxi/dt-4939/#from=BSEO-N,该店客房整洁，宽敞明亮，环境卫生，配套设施齐全，服务周到，方便入住。,¥58起,28条点评,4.3/5分,Q居凤凰漫步沱江客栈,湘西好评第530
http://hotel.qunar.com/city/jiaxing/dt-8003/#from=BSEO-N,月光码头国际青年旅舍位于千年古镇西塘。从西塘景区检票中心进来500米即可到达，旅舍临河而建，坐在游船码头边，可以欣赏到往来的船只，别有...,¥51起,1792条点评,4.5/5分,Q居西塘月光码头国际青年旅舍,嘉兴好评第1124
http://hotel.qunar.com/city/jiaxing/dt-10002/#from=BSEO-N,乌镇“来吧，壹号客栈”是一家精品主题客栈，隶属于上海一灏实业有限公司旗下的精品连锁客栈之一。客栈25个房间各不相同，每个房间都是客栈掌...,¥57起,702条点评,4.9/5分,Q居乌镇来吧壹號精品客栈总店,嘉兴好评第200
http://hotel.qunar.com/city/zhoushan/dt-5673/#from=BSEO-N,普陀山福轩阁位于舟山市普陀山合兴村，距离索道停车场约需8分钟。临近普陀山第四大寺宝陀讲寺，万佛宝塔。客栈直达普陀山各个景点，交通便利。...,¥193起,170条点评,4.6/5分,Q居舟山普陀山福轩阁客栈,舟山好评第488
http://hotel.qunar.com/city/guilin/dt-7819/#from=BSEO-N,九龙精品客栈坐落于桂林市中心繁华地段，交通方便。背靠闻名中外的七星公园，约5分钟步行时间，毗邻小东江，酒店对面的訾洲公园与桂林城徽象鼻...,¥29起,579条点评,4.6/5分,Q居桂林九龙精品客栈七星公园店,桂林好评第301
http://hotel.qunar.com/city/guilin/dt-8655/#from=BSEO-N,桂林花园居旗下的青年旅舍——桂林花园居城景青年旅舍，位于中山北路（桂林市机关第三幼儿园旁），距离桂林市中心步行约8分钟，步行两江四湖景...,¥29起,576条点评,4.6/5分,Q居桂林花园居城景国际青年旅舍桂湖靖江王府店,桂林好评第301
http://hotel.qunar.com/city/zhangjiajie/dt-3568/#from=BSEO-N,张家界时光主题客栈位于湖南省张家界市永定区火车站商业圈，地处国家5A级景区—天门山国家森林公园山脚下，距张家界火车站中心汽车站百步之遥...,¥75起,569条点评,4.6/5分,Q居张家界时光主题客栈,张家界好评第368
http://hotel.qunar.com/city/qinhuangdao/dt-6234/#from=BSEO-N,位于风景秀丽的葡萄沟景区中心地带，四座三层小楼依次拔地而起，各种娱乐配套设施，一应俱全，开店十余年，本着厚道诚实守信原则，深受广大游客...,¥64起,36条点评,4.8/5分,Q居昌黎葡萄沟吉祥农家院,秦皇岛好评第383
http://hotel.qunar.com/city/qinhuangdao/dt-7945/#from=BSEO-N,合家欢渔家院地处山海关乐岛与老龙头之间，依山傍水，治安一流！距海步行仅10分钟。院内外数个监控，保证游客安全，室内干净整洁，新房新床新...,¥66起,42条点评,4.8/5分,Q居秦皇岛山海关合家欢渔家院,秦皇岛好评第383
