hotel_url,hotel_intr,hotel_price,hotel_comment,hotel_score,hotel_name,hotel_rank
http://hotel.qunar.com/city/yangjiang/dt-4320/#from=BSEO-N,阳江闸坡海陵岛保利银滩艾菲尔度假公寓，位于海陵岛保利度假村百合域，地处国家5A级景区“十里银滩”。临海听涛，举步侵害。酒店每个房间可将...,¥138起,168条点评,4.3/5分,Q+阳江闸坡海陵岛保利银滩艾菲尔度假公寓,阳江好评第273
http://hotel.qunar.com/city/yangjiang/dt-2474/#from=BSEO-N,本客栈座落于中国最美十大海岛之一的海陵岛，紧靠大角湾沙滩步行1分钟，离南海一号、十里银滩、马尾岛等主要的旅游景点路程在约15分钟内。房...,¥143起,18条点评,4.4/5分,Q+阳江海陵岛闸坡时光客栈,阳江好评第220
http://hotel.qunar.com/city/yangjiang/dt-3262/#from=BSEO-N,客栈座落于中国最美海岛、国家5A级旅游景区---阳江海陵岛，这里海景迷离，海风柔媚，四面环海，以水碧、沙净和游海水、住海边、食海鲜、买...,¥160起,121条点评,4.6/5分,Q+阳江海陵岛夏天客栈,阳江好评第69
http://hotel.qunar.com/city/yangjiang/dt-3510/#from=BSEO-N,阳江闸坡保利蓝涛临海别墅位于保利银滩保利地产B区明月郡别墅区。高档住宅区出入24小时安保登记、安全可靠。步行300米左右到达十里银滩南...,¥843起,145条点评,4.8/5分,Q+阳江海陵岛保利蓝涛临海别墅,阳江好评第44
http://hotel.qunar.com/city/shannan/dt-2179/#from=BSEO-N,性价比高，住宿环境、通风采光较好。,¥200起,52条点评,4.5/5分,Q+贡嘎云天商务酒店,山南好评第5
http://hotel.qunar.com/city/cangzhou/dt-2121/#from=BSEO-N,艾8时尚酒店坐落在市中心新华区地税局西北侧，邻近南湖公园和沧州文庙，去往沧州汽车客运总站和火车站步行10-15分钟；周边生活购物场所完...,¥58起,256条点评,4.1/5分,Q+沧州艾8时尚酒店,沧州好评第230
http://hotel.qunar.com/city/xinzhou/dt-3844/#from=BSEO-N,城市的喧嚣，加深了灵魂的不安，客栈环境清雅，充满禅韵，给自己的心灵放个假。客栈以禅文化为主题的综合客栈，客栈集住宿、特色餐饮、佛堂、茶...,¥288起,119条点评,4.9/5分,Q+忻州五台山曼殊苑客栈,忻州好评第7
http://hotel.qunar.com/city/ezhou/dt-2165/#from=BSEO-N,鄂州红太阳国宾宾馆位于古城北路76-3南浦虹桥旁边美丽的洋澜湖（万联商场附近），购物方便地理位置优越。鄂州高中，鄂州大学，酒店装修风格...,¥86起,156条点评,4.5/5分,Q+鄂州红太阳国宾宾馆,鄂州好评第9
http://hotel.qunar.com/city/wuzhou/dt-2656/#from=BSEO-N,客房整洁，宽敞明亮，环境卫生，配套设施齐全，服务周到，方便入住。,¥90起,14条点评,4.5/5分,Q+梧州岑溪市喜来登宾馆,梧州好评第20
http://hotel.qunar.com/city/shaoxing/dt-5058/#from=BSEO-N,白头情趣主题酒店（原绍兴都市迷你连锁酒店城市广场店）位于绍兴市中心区越城，步行至鲁迅故居，秋瑾故居仅约10分钟，步行至沈园、周恩来祖居...,¥128起,264条点评,4.4/5分,Q+绍兴白头情趣主题酒店鲁迅故里店,绍兴好评第154
http://hotel.qunar.com/city/haerbin/dt-5572/#from=BSEO-N,哈尔滨宜园春快捷宾馆是位于辽阳街的一家快捷式宾馆，临近医大一院，以优质的服务以及舒适的环境回馈消费者。距哈尔滨火车站乘车约十分钟。临近...,¥91起,289条点评,4.3/5分,Q+哈尔滨宜园春快捷宾馆,哈尔滨好评第865
http://hotel.qunar.com/city/guigang/dt-2522/#from=BSEO-N,因高铁站前广场施工需要，从地洞口步行至高铁站的通道暂时封闭至2017年12月15日，为了提供更好的服务，但凡从高铁站滴滴打车到店的宾客...,¥77起,127条点评,4.1/5分,Q+贵港上上精品酒店,贵港好评第73
http://hotel.qunar.com/city/dongying/dt-3556/#from=BSEO-N,客房整洁，宽敞明亮，环境卫生，性价比较高。,¥98起,23条点评,4.1/5分,Q+东营广饶爱丁堡主题酒店,东营好评第171
http://hotel.qunar.com/city/foshan/dt-11655/#from=BSEO-N,Q+濠璟酒店，属于去哪儿力荐合作酒店，位于容桂乐善路32号。地处容桂繁华商业街区，周边银行、餐饮美食、购物娱乐一应俱全；地理位置优越，...,¥59起,94条点评,4.5/5分,Q+佛山濠璟酒店,佛山好评第166
http://hotel.qunar.com/city/yanbian/dt-4504/#from=BSEO-N,延吉珂莱欧宾馆是一家“诚实、守信、干净、舒适、温馨”为宗旨的住宿类酒店。其先进设施设备，优质的“软件”服务，干净的住宿条件而赢得宾客们...,¥103起,77条点评,4.8/5分,Q+延吉珂莱欧宾馆,延边好评第66
http://hotel.qunar.com/city/yancheng/dt-5076/#from=BSEO-N,有停车位。客房干净、卫生，具有基础性设施，住宿环境舒适。客房干净、卫生，具有基础性设施，住宿环境舒适。,¥67起,43条点评,4.3/5分,Q+盐城乾元宾馆黄海东路店,盐城好评第222
http://hotel.qunar.com/city/zhuzhou/dt-3533/#from=BSEO-N,该店客房整洁，宽敞明亮，环境卫生，配套设施齐全，服务周到，方便入住。,¥149起,34条点评,3.9/5分,Q+株洲盛景百福精品酒店,株洲好评第296
http://hotel.qunar.com/city/jiuquan/dt-3788/#from=BSEO-N,性价比高，住宿环境、通风采光较好。安全，安心舒适，旅游度假理想之选！,¥452起,13条点评,5.0/5分,Q+敦煌禾园酒店,酒泉好评第1
http://hotel.qunar.com/city/liuzhou/dt-2730/#from=BSEO-N,柳州佳友时尚酒店座落于黄金地段柳南区火车站正对面，天天见购物中心红星美凯龙旁边，酒店环境舒适、设备齐全，交通便利，空气清新，是一家按星...,¥118起,650条点评,4.3/5分,Q+柳州佳友时尚酒店,柳州好评第114
http://hotel.qunar.com/city/huludao/dt-5312/#from=BSEO-N,青鸟公寓是一家轻松、好玩、环保的精品酒店，客房宽敞（28平-48平），大落地窗，人体分区平衡舒适床垫，装修选用环保自然材料，装修风格简...,¥126起,88条点评,4.6/5分,Q+兴城青鸟公寓,葫芦岛好评第201
http://hotel.qunar.com/city/dazhou/dt-2734/#from=BSEO-N,宾馆地理位置优越，交通便利，客房设施齐全，布置干净舒适。,¥106起,29条点评,4.8/5分,Q+达州宣汉茗苑宾馆,达州好评第4
http://hotel.qunar.com/city/nanping/dt-4298/#from=BSEO-N,武夷山品味驿站家庭旅馆位于兴田镇南源岭双门安置区，毗邻武夷山国家旅游度假区（距离约3公里）。因南源岭地理条件优越，被喻为“武夷山南大门...,¥118起,65条点评,5.0/5分,Q+武夷山品味驿站家庭旅馆,南平好评第1
http://hotel.qunar.com/city/weihai/dt-6373/#from=BSEO-N,酒店地处威海市黄金地段，建筑面积约5000平方米，北邻文化路，南邻名胜“环翠楼”公园，让您在交通、生活便利的闹市中享宁静。酒店精心打造...,¥79起,67条点评,4.5/5分,Q+威海美尔雅酒店,威海好评第150
http://hotel.qunar.com/city/shangrao/dt-6234/#from=BSEO-N,老渔国际青年酒店是一家集精品客栈的房间、国际青年旅舍的公共空间为一体的新式青年旅舍。青旅位于县城中心，距离火车站3km、距景观桥步行十...,¥33起,175条点评,4.8/5分,Q+婺源老渔国际青年酒店,上饶好评第97
http://hotel.qunar.com/city/xinxiang/dt-2444/#from=BSEO-N,新乡黄河商务酒店地理位置优越，交通便利，距离新乡汽车东站500米，新乡万仙山、八里沟2小时路程。酒店设施齐全，房间舒适，服务周到，酒店...,¥102起,361条点评,4.4/5分,Q+新乡黄河商务酒店,新乡好评第122
http://hotel.qunar.com/city/longyan/dt-5833/#from=BSEO-N,永定阿玲精品客栈位于永定土楼5A级景区土楼民俗文化村出入口大门对面，毗邻景区游客服务中心。酒店周围有大型停车场、风情街，地理位置极佳，...,¥109起,37条点评,4.5/5分,Q+永定阿玲精品客栈,龙岩好评第48
http://hotel.qunar.com/city/chengde/dt-5681/#from=BSEO-N,长颈鹿国际青年旅舍位于承德市双桥区碧峰门民俗文化街内，提供旅游咨询、行李寄存、贵重物品保存等服务，提供24小时热水、自助洗衣等设施。路...,¥33起,218条点评,4.9/5分,Q+承德长颈鹿青年旅舍,承德好评第40
http://hotel.qunar.com/city/taian/dt-2422/#from=BSEO-N,酒店开业时间2011年03月06日，主楼高3层，客房总数60间（套）。【座落于泰山脚下，紧靠泰山登山入口，位置优越】泰安世佳商务酒店座...,¥51起,66条点评,4.1/5分,Q+泰安世佳商务酒店,泰安好评第338
http://hotel.qunar.com/city/jining/dt-5614/#from=BSEO-N,曲阜圣源酒店座落于人杰地灵的中国伟大思想家、教育家、儒学学派创始人孔子故里——曲阜市。宾馆地处市主干道静轩东路29号，南邻曲阜游客中心...,¥150起,101条点评,4.5/5分,Q+曲阜圣源酒店游客中心三孔店,济宁好评第94
http://hotel.qunar.com/city/xiamen/dt-11932/#from=BSEO-N,鼓浪屿圆沙洲主题酒店位于康泰路111之103（鼓浪屿内厝澳码头边），来享受一次优雅的旅行吧。厌倦了都市的繁华与喧嚣，厌倦了生活象磨盘一...,¥198起,1653条点评,4.9/5分,Q+悦享鼓浪屿圆沙洲主题酒店,厦门好评第149
http://hotel.qunar.com/city/luoyang/dt-3640/#from=BSEO-N,洛阳居美时尚酒店靠近AAAA级景区关林庙及关林市场，地理位置优越，交通便利。环境优美，设有各式房间，干净卫生，通风透光，优质的服务，简...,¥85起,199条点评,4.5/5分,Q+洛阳居美时尚酒店,洛阳好评第162
http://hotel.qunar.com/city/hefei/dt-8395/#from=BSEO-N,合肥锦程商务宾馆，位于铜陵路与临泉路交叉口（安徽大市场斜对面），毗邻火车站、汽车客运总站、新亚汽车站、旅游汽车站，来往步行只需10分钟...,¥80起,169条点评,4.0/5分,Q+合肥锦程商务宾馆,合肥好评第1080
http://hotel.qunar.com/city/ningbo/dt-10022/#from=BSEO-N,宁波微客+公寓文化广场店位于宁波市市政府旁、硅谷公馆（实怡中心）3号楼，对面即是宁波文化广场，离银泰城、宏泰广场、五一广场、国际金融中...,¥298起,15条点评,4.3/5分,Q+宁波微客+公寓文化广场店,宁波好评第484
http://hotel.qunar.com/city/haixi/dt-2377/#from=BSEO-N,配套设施齐全，住宿条件较好。周边景色别致，交通环境良好。,¥89起,19条点评,4.0/5分,Q+海西格尔木宏盾宾馆,海西好评第150
http://hotel.qunar.com/city/xiamen/dt-12057/#from=BSEO-N,庄园位于美丽的厦门环岛南路曾厝垵正大门，距海直线100米；每间房都有自己独特的风格；周边交通便利边上就是曾厝垵唯一的停车场，到各个景点...,¥228起,296条点评,4.8/5分,Q+厦门悦享双城记度假庄园,厦门好评第454
http://hotel.qunar.com/city/luoyang/dt-5480/#from=BSEO-N,洛阳雅客酒店位于广利街与香山路交叉口，与洛阳龙门高铁站毗邻，交通十分便利。酒店提供24小时热水淋浴、空调、电视、电话和免费宽带上网，让...,¥111起,289条点评,4.4/5分,Q+洛阳雅客酒店,洛阳好评第352
http://hotel.qunar.com/city/hefei/dt-9289/#from=BSEO-N,合肥泊松酒店位于滨湖万达文旅城内的万达银座A栋，万达乐园步行仅五分钟，巢湖岸边岸上草原步行仅10分钟，楼下即是地铁口及万达茂，地理位置...,¥119起,19条点评,4.9/5分,Q+合肥泊松酒店,合肥好评第28
http://hotel.qunar.com/city/ningbo/dt-9664/#from=BSEO-N,宁波汉宾酒店位于海曙新中心-海曙区启运路528弄，即机场路与启运路交界处以西约三百米，酒店占据了城西交通最便捷的位置，紧邻机场高架，距...,¥309起,171条点评,4.8/5分,Q+宁波汉宾酒店,宁波好评第35
http://hotel.qunar.com/city/haixi/dt-2222/#from=BSEO-N,地处江源中路与柴达木中路交汇口，与格尔木市委党校隔街相望，位置优越。,¥102起,52条点评,4.1/5分,Q+格尔木华丰宾馆,海西好评第124
http://hotel.qunar.com/city/xining/dt-6061/#from=BSEO-N,汉达商务宾馆位于西宁市火车站虫草市场商圈内，与西宁火车站隔街相望，步行5分钟即可抵达。距离西宁市客运中心10分钟路程（有机场大巴车站点...,¥96起,246条点评,4.4/5分,Q+西宁汉达商务宾馆,西宁好评第365
http://hotel.qunar.com/city/qingyuan/dt-9503/#from=BSEO-N,客房整洁，宽敞明亮，环境卫生，性价比较高。,¥170起,39条点评,4.3/5分,Q+连州星之辰酒店,清远好评第130
http://hotel.qunar.com/city/hengyang/dt-3980/#from=BSEO-N,全市唯一一家，新潮敞开式中式风格房，唯一一家世界四大品牌的麦克维尔中央空调，唯一一家全天候两道新排风系统，唯一一家背景墙由不同风格大师...,¥151起,135条点评,4.6/5分,Q+衡阳云港酒店,衡阳好评第35
http://hotel.qunar.com/city/puer/dt-2269/#from=BSEO-N,酒店位于云南省普洱市景谷县威远江河畔，被威远江环绕，地里位置优越、环境优美。酒店始建于2006 年，工期2年，于2008年10月开始营...,¥85起,74条点评,4.5/5分,Q+景谷晓红商务酒店,普洱好评第36
http://hotel.qunar.com/city/shaoguan/dt-3682/#from=BSEO-N,性价比高，住宿环境、通风采光较好。,¥100起,40条点评,4.9/5分,Q+韶关丹霞山宏石别苑,韶关好评第16
http://hotel.qunar.com/city/jiujiang/dt-4954/#from=BSEO-N,酒店位于九江学院北门，近九江市中医院，距火车站、汽车站站行车约5分钟。独特的东南亚装修风格，温馨舒适。拥有免费大型停车场，wifi全面...,¥120起,133条点评,3.9/5分,Q+九江八千蓬莱时尚主题酒店,九江好评第513
http://hotel.qunar.com/city/jinan/dt-6369/#from=BSEO-N,莱茵假日精品酒店座落在繁华的王舍人商业圈内，地处济南市东部商业圈的核心位置。空气清新，环境优美、生活便捷。与华联购物中心仅不足500米...,¥94起,225条点评,4.3/5分,Q+济南莱茵假日精品酒店,济南好评第655
http://hotel.qunar.com/city/chizhou/dt-3839/#from=BSEO-N,九华山佛佑山庄位于池州市九华山风景区核心景区内，毗邻祈园寺、肉身宝殿、百岁宫索道等九华山核心景点，交通便利。设施齐全环境幽静淡雅舒适整...,¥160起,315条点评,4.9/5分,Q+九华山佛佑山庄,池州好评第35
http://hotel.qunar.com/city/xining/dt-6652/#from=BSEO-N,西宁霍廷酒店位于万达广场商圈，周边配套设施齐全，交通便利。欢迎入住体验。,¥169起,38条点评,4.6/5分,Q+西宁霍廷酒店万达广场店,西宁好评第127
http://hotel.qunar.com/city/qingyuan/dt-9550/#from=BSEO-N,酒店位于广州北一小时路程的清远市佛冈县碧桂园清泉城，美丽的别墅群和洋房隐隐约约于森林风景区内，小区内配套温泉、泳池、登山径、超市、穿梭...,¥278起,47条点评,4.5/5分,Q+佛冈清泉度假酒店,清远好评第47
http://hotel.qunar.com/city/hengyang/dt-3800/#from=BSEO-N,衡阳铂雅轻奢酒店坐落于衡阳市立新大道57号英伦首府。雅致的装潢，舒心如家的布草，提供绅士礼遇，体验衡阳英式生活味道，体会英伦三岛的绅士...,¥248起,162条点评,4.5/5分,Q+衡阳铂雅轻奢酒店,衡阳好评第82
http://hotel.qunar.com/city/puer/dt-2569/#from=BSEO-N,2016年7月开业，客栈位于思茅区旅游景区茶马古镇b区，是思茅区为数不多的全木质结构客栈。客栈北临普洱市新政府开发区，有音乐厅、市民广...,¥94起,33条点评,4.4/5分,Q+普洱茶城驿站,普洱好评第52
http://hotel.qunar.com/city/shaoguan/dt-3688/#from=BSEO-N,韶关丹霞山海纳百川客栈是家庭式经济客栈，交通便利又没有道路旁的喧嚣。海纳百川客栈外观古典高雅，内部注重细节设计，秉承“以山会友，以诚待...,¥888起,22条点评,4.8/5分,Q+韶关丹霞山海纳百川客栈,韶关好评第40
http://hotel.qunar.com/city/jiujiang/dt-4883/#from=BSEO-N,酒店位于车管所旁，距小口池站行车约13分钟。独特的东南亚装修风格，温馨舒适。拥有免费大型停车场，wifi全面覆盖！典雅的装修、安静舒适...,¥128起,123条点评,4.1/5分,Q+九江八千曼谷时尚主题酒店,九江好评第335
http://hotel.qunar.com/city/jiujiang/dt-4525/#from=BSEO-N,誓爱情侣酒店是一家集浪漫、温馨、情调、智能于一身的爱情主题酒店，酒店拥有24间风格各异的主题房间，房间都配备有冲浪按摩浴缸、42寸智能...,¥217起,90条点评,4.1/5分,Q+九江誓爱情侣酒店,九江好评第335
http://hotel.qunar.com/city/jinan/dt-8922/#from=BSEO-N,Q+济南爱之缘高智能影院主题酒店洪楼广场店携爱之缘最新一代的智能影院主题客房再亮相泉城。爱之缘这一巨著是在爱之缘原来各具特色的主题基础...,¥125起,61条点评,4.4/5分,Q+济南爱之缘高智能影院主题酒店洪楼广场店,济南好评第477
http://hotel.qunar.com/city/jinan/dt-4511/#from=BSEO-N,尚客佳精品酒店是济南市长清区唯一一家住宿、餐饮、休闲足疗于一体的精品酒店，酒店以环境温馨舒适，服务至上为品质，为广大朋友提供独有自己特...,¥143起,126条点评,4.0/5分,Q+济南尚客佳精品酒店,济南好评第1058
http://hotel.qunar.com/city/chizhou/dt-4146/#from=BSEO-N,Q+池州九华山风景区礼月楼酒店是一家高档民宿客栈酒店，由九华山大师演一所起名，坐落于九华山下门票销售处东900米，99米露天地藏菩萨圣...,¥177起,130条点评,4.9/5分,Q+池州九华山风景区礼月楼酒店,池州好评第35
http://hotel.qunar.com/city/chizhou/dt-3874/#from=BSEO-N,Q+九华山太白楼山莊设施齐全，别俱一格。山庄拥有多种类型的客房，餐饮包厢及多功能厅。大厅的两侧是供客人休息的区域，坐在宽敞舒适的沙发上...,¥354起,114条点评,4.6/5分,Q+九华山太白楼山莊,池州好评第111
http://hotel.qunar.com/city/kunming/dt-7559/#from=BSEO-N,昆明壁逸大酒店长水机场店位于昆明市官渡区昆明长水国际机场，地处昆明长水空港经济区中心位置，毗邻锦江之星长水机场店，酒店提供长水机场免费...,¥141起,22条点评,4.5/5分,Q+昆明壁逸大酒店长水机场店,昆明好评第394
http://hotel.qunar.com/city/jinzhong/dt-5818/#from=BSEO-N,平遥惜缘精品客栈位于世界文化遗产——平遥古城内政府街48号，地处古城中心位置，地段繁华、交通便利，毗邻平遥县衙、城隍面、文庙，步行至日...,¥84起,230条点评,4.9/5分,Q+平遥聚贤楼·惜缘精品客栈,晋中好评第55
http://hotel.qunar.com/city/xuzhou/dt-4017/#from=BSEO-N,徐州绿湾假日酒店位于徐州市淮海东路145号，与黄河风景区相伴，周边商业氛围浓厚。有购物中心（金鹰、金地、女人街等），餐饮一条街（户部山...,¥88起,771条点评,4.4/5分,Q+徐州绿湾假日酒店火车站店,徐州好评第206
http://hotel.qunar.com/city/lanzhou/dt-7118/#from=BSEO-N,西客驿站酒店坐落于兰州市七里河区西津西路239号，兰州西客站西侧，是按星级标准打造的精品酒店，拥有设计独特，24小时热水、WIFI、停...,¥118起,71条点评,4.1/5分,Q+兰州西客驿站,兰州好评第362
http://hotel.qunar.com/city/zhuhai/dt-4950/#from=BSEO-N,【珠海横琴海马酒店公寓】长隆店，是珠海中融摩根资产管理有限公司旗下酒店之一，位于风景秀丽的横琴镇深井村，地理位置德天独厚，风景优美，依...,¥155起,533条点评,4.4/5分,Q+珠海海马酒店公寓横琴长隆店,珠海好评第331
http://hotel.qunar.com/city/wuhan/dt-17560/#from=BSEO-N,武汉中金泰富酒店位于汉口火车站西侧大楼六楼，金家墩客运站对面，离武汉博物馆近在咫尺，离天河机场15分钟车程，地铁2号线汉口火车站E口出...,¥178起,116条点评,4.5/5分,Q+武汉中金泰富酒店,武汉好评第432
http://hotel.qunar.com/city/xiangxi/dt-3917/#from=BSEO-N,玉林客栈位于古城中心，离杨家祠堂30米，崇德堂（凤凰首富的故居）30米，步行5分钟可至虹桥，东门城楼、北门跳岩、熊希龄故居、沈从文故居...,¥168起,110条点评,4.8/5分,Q+凤凰玉林客栈,湘西好评第101
http://hotel.qunar.com/city/anshun/dt-2986/#from=BSEO-N,黄果树景胜酒店位于黄果树大瀑布景区附近，距离黄果树湿地公园300米，晚上湿地公园还有音乐喷泉，从下收费站后右转1.5公里处左手边，正对...,¥73起,311条点评,4.5/5分,Q+黄果树景胜酒店,安顺好评第59
http://hotel.qunar.com/city/kunming/dt-7864/#from=BSEO-N,昆明雄得大酒店临近昆明长水国际机场，酒店24小时接送机服务。酒店周边交通方便，距离市中心，金马碧鸡坊，小西门，南屏步行街，昆明圆通山动...,¥151起,432条点评,4.5/5分,Q+昆明雄得大酒店,昆明好评第394
http://hotel.qunar.com/city/kunming/dt-3824/#from=BSEO-N,酒店是周边一家有外宾接待资格的全国连锁酒店。酒店拥有舒适清新的客房，高清液晶电视，独立空调、24小时热水、淋浴间。酒店配有餐厅、超大会...,¥157起,853条点评,4.5/5分,Q+昆明锦轩之星酒店北部客运站店,昆明好评第394
http://hotel.qunar.com/city/jinzhong/dt-5187/#from=BSEO-N,性价比高，住宿环境、通风采光较好。,¥85起,4条点评,,Q+晋中山与海文化客栈,晋中好评第896
http://hotel.qunar.com/city/jinzhong/dt-6049/#from=BSEO-N,独具魅力的翰锐呈会馆是一家集客房、餐饮、会议为一体的准星级客栈，坐落于平遥古城内旅游景区的中心区---东大街10号，距古城明清街、日升...,¥325起,132条点评,4.9/5分,Q+平遥呈锐翰会馆,晋中好评第55
http://hotel.qunar.com/city/xuzhou/dt-6240/#from=BSEO-N,酒店位于徐海路（G206）和长安大道（G104）交叉路口月星环球港广场北行50米路东的位置，紧邻世界500强之一的特大零售批发超市集团...,¥96起,338条点评,4.4/5分,Q+徐州星月快捷酒店月星环球港高铁站店,徐州好评第206
http://hotel.qunar.com/city/xuzhou/dt-6586/#from=BSEO-N,徐州佳天商务酒店坐落于徐州经济开发区风光旎丽的金龙湖景区，独特的地理位置使其拥有不仅是繁华的城市美景，更是静谧的湖光山色。 佳天酒店紧...,¥110起,134条点评,4.8/5分,Q+徐州佳天商务酒店高铁淮海环球港奥特莱斯店,徐州好评第29
http://hotel.qunar.com/city/lanzhou/dt-4827/#from=BSEO-N,地理位置优越，交通便利，客房温馨舒适，配套设施齐全。,¥142起,60条点评,4.1/5分,Q+兰州美居宾馆,兰州好评第362
http://hotel.qunar.com/city/lanzhou/dt-7105/#from=BSEO-N,兰州瑞云大酒店位于兰州市正宁路117号，（兰州古玩城内、丽枫酒店正宁路店旁）致力为客人打造一个贴心舒适、亲近自然的商旅住宿空间。酒店环...,¥193起,203条点评,4.4/5分,Q+兰州瑞云大酒店正宁路店,兰州好评第199
http://hotel.qunar.com/city/zhuhai/dt-5559/#from=BSEO-N,我们是一群有理想的年轻人，在静谧的村落盘下几处房子，在山水田园间造就了第二个梦空间“深湾车酷Cool“，占地3000平方米，位于珠海横...,¥227起,151条点评,4.4/5分,Q+珠海深湾车酷COOL精品客栈长隆海洋王国店,珠海好评第331
http://hotel.qunar.com/city/zhuhai/dt-6092/#from=BSEO-N,用一间温暖的客栈向你表白：远方有生活，还有如雁巢般舒适的“家”，对于美好的无限憧憬，让人们总是向往“别处”的生活，有时却因为种种原因迈...,¥321起,70条点评,4.8/5分,Q+横琴Yan巢精品民宿珠海长隆海洋王国店,珠海好评第63
http://hotel.qunar.com/city/wuhan/dt-16303/#from=BSEO-N,公寓位于武汉南湖时尚城，共计4层，拥有情侣主题及高级客房等77间，风格简约时尚，设施设备齐全。所有房间均设有中央空调，24小时热水，国...,¥189起,76条点评,4.8/5分,Q+武汉T+酒店公寓,武汉好评第136
http://hotel.qunar.com/city/wuhan/dt-16147/#from=BSEO-N,早安酒店是一家以民宿为特色，以城市设计师酒店为中心的中高端艺术连锁酒店。“早安”是每天的第一声祝福，伴随着清晨的阳光，温暖你我。 “早...,¥375起,18条点评,4.6/5分,Q+武汉早安旅居酒店,武汉好评第270
http://hotel.qunar.com/city/xiangxi/dt-6504/#from=BSEO-N,等一场烟雨，渡一世情缘.,¥227起,100条点评,4.5/5分,Q+凤凰舟渡主题酒店,湘西好评第391
http://hotel.qunar.com/city/xiangxi/dt-6236/#from=BSEO-N,凤凰万象迎晖阁精品客栈由湖南人健企业集团倾情打造，酒店从设计，建造，内装，都是由集团亲手操刀，凤凰万象迎晖阁精品客栈只是凤凰·万象·边...,¥680起,59条点评,4.8/5分,Q+凤凰万象迎晖阁精品客栈,湘西好评第101
http://hotel.qunar.com/city/anshun/dt-2916/#from=BSEO-N,黄果树沐风楼酒店位于世界闻名的黄果树大瀑布景区旁，距离高速出口400米，距离售票大厅也是400米，地处十字交叉路口，交通便利。,¥85起,50条点评,4.4/5分,Q+安顺黄果树沐风楼酒店,安顺好评第86
http://hotel.qunar.com/city/anshun/dt-2949/#from=BSEO-N,黄果树万顺酒店是一家档次较高的酒店，性价比非常高，酒店位于著名的黄果树大瀑布风景区的洒把村，风景优美，空气清新，从酒店可以观看大瀑布的...,¥97起,196条点评,4.6/5分,Q+安顺黄果树万顺酒店,安顺好评第21
http://hotel.qunar.com/city/anshun/dt-2834/#from=BSEO-N,黄果树荷田酒店位于世界闻名的黄果树大瀑布景区，从下收费站后直行300米，在第一个十字路口左边。距离景区售票大厅、餐饮一条街和汽车站仅有...,¥119起,592条点评,4.8/5分,Q+黄果树荷田酒店,安顺好评第13
http://hotel.qunar.com/city/leshan/dt-3156/#from=BSEO-N,酒店地理位置优越，位于乐山市市中区最繁华地段，与世界闻名的乐山大佛隔江相望，与三江女神为邻。出行交通便利。房间通风采光极佳。雅致、温馨...,¥84起,347条点评,4.0/5分,Q+悦享乐山南方大酒店老公园店,乐山好评第463
http://hotel.qunar.com/city/xian/dt-17987/#from=BSEO-N,三木凯撒青年旅舍是西安一家具规模欧式地中海风格的青旅。坐落于西安城中心位置，著名的回民小吃街入口处坐拥钟鼓楼，交通非常便捷。是青旅是书...,¥1起,1784条点评,4.5/5分,Q+西安三木凯撒青年旅舍钟楼回民街店,西安好评第1122
http://hotel.qunar.com/city/shanghai_city/dt-24372/#from=BSEO-N,上海礼季精品酒店位于浦东新区机场镇，距离浦东机场直线距离5公里，可便捷到达地铁2号线凌空路站，是距离浦东国际机场和迪斯尼乐园最近的酒店...,¥139起,376条点评,4.4/5分,Q+上海礼季精品酒店,上海好评第1477
http://hotel.qunar.com/city/zhangjiajie/dt-5092/#from=BSEO-N,1982年中国成立第一个国家森林公园，张家界初见于世。 1982初见客栈位于张家界市武陵源区景区大门口，出入各个景点方便（客栈门口可以...,¥32起,262条点评,4.8/5分,Q+张家界1982初见客栈,张家界好评第210
http://hotel.qunar.com/city/xishuangbanna/dt-3945/#from=BSEO-N,西双版纳魅力版纳望江度假酒店，位于“九塔十二寨”的告庄西双景景区。告庄西双景位于西双版纳澜沧江民族风情旅游度假区核心，毗邻澜沧江，雄踞...,¥94起,549条点评,5.0/5分,Q+西双版纳魅力版纳望江度假酒店,西双版纳好评第1
http://hotel.qunar.com/city/nanchong/dt-3426/#from=BSEO-N,客房整洁，宽敞明亮，环境卫生，性价比较高。阆中古城历史文化明城四大古城之一，AAAAA风景旅游区，古城坐落在嘉陵江与东河之中，三面环水...,¥60起,18条点评,4.0/5分,Q+阆中古城亲友客栈,南充好评第355
http://hotel.qunar.com/city/guangzhou/dt-4734/#from=BSEO-N,汇景酒店位于广州市新塘镇汇美新村会太东路2号，交通便利快捷，汇景酒店是按国际星级标准建造的豪华商务酒店。酒店设施、配套齐全，位于繁华地...,¥140起,65条点评,4.6/5分,Q+广州港润汇景酒店新塘地王广场店,广州好评第458
http://hotel.qunar.com/city/suzhou_jiangsu/dt-13661/#from=BSEO-N,周庄蚬江精品客栈坐落于周庄新牌楼四季周庄演出附近，步行至沈厅、张厅、双桥等周庄主要景点只需500米。瞭望周庄母亲河白蚬湖，24小时中央...,¥108起,331条点评,4.8/5分,Q+周庄蚬江精品客栈,苏州好评第210
http://hotel.qunar.com/city/leshan/dt-5077/#from=BSEO-N,偶然的机会回到了故乡峨眉山，能去看看不同的风景和人文是我一直所向往的，也许是上天的眷顾，我误打误撞进入了旅游行业，在峨眉山做一个花涧民...,¥88起,467条点评,4.8/5分,Q+峨眉山凤缘酒店灵秀温泉店,乐山好评第27
